Date,Nivel,Rain
11/08/2013,366,10
12/08/2013,365,14
13/08/2013,368,0
14/08/2013,380,18
15/08/2013,403,30
16/08/2013,413,3
17/08/2013,428,22
18/08/2013,436,5
19/08/2013,442,0
20/08/2013,446,0
21/08/2013,452,0
22/08/2013,460,2
23/08/2013,469,0
24/08/2013,477,2
25/08/2013,489,0
26/08/2013,499,0
27/08/2013,511,0
28/08/2013,521,0
29/08/2013,532,0
30/08/2013,553,58
31/08/2013,565,0
01/09/2013,575,0
02/09/2013,585,0
03/09/2013,595,0
04/09/2013,614,29
05/09/2013,624,0
06/09/2013,636,0
07/09/2013,646,0
08/09/2013,655,0
09/09/2013,667,17
10/09/2013,677,2
11/09/2013,692,16.4
12/09/2013,713,11.4
13/09/2013,773,36
14/09/2013,789,4.2
15/09/2013,799,0
16/09/2013,815,25
17/09/2013,825,0
18/09/2013,836,0
19/09/2013,849,19
20/09/2013,860,2
21/09/2013,870,0
22/09/2013,881,1
23/09/2013,891,3
24/09/2013,901,0
25/09/2013,911,0
26/09/2013,922,0
27/09/2013,932,0
28/09/2013,944,0
29/09/2013,954,0
30/09/2013,966,0
01/10/2013,976,3
02/10/2013,990,10
03/10/2013,1000,0
04/10/2013,1029,27
05/10/2013,1039,0
06/10/2013,1049,0
07/10/2013,1059,0
08/10/2013,1071,0
09/10/2013,1077,0
10/10/2013,1081,1
11/10/2013,1087,12
12/10/2013,1092,0
13/10/2013,1096,0
14/10/2013,1100,0
15/10/2013,1105,0
16/10/2013,1111,0
17/10/2013,1113,0
18/10/2013,1115,0
19/10/2013,1117,0
20/10/2013,1125,21
21/10/2013,1137,65
22/10/2013,1190,36
23/10/2013,1214,10
24/10/2013,1221,1
25/10/2013,1228,0
26/10/2013,1245,43
27/10/2013,1262,0
28/10/2013,1266,0
29/10/2013,1281,4.4
30/10/2013,1302,0
31/10/2013,1317,0
01/11/2013,1332,7
02/11/2013,1347,2
03/11/2013,1373,22
04/11/2013,1396,17
05/11/2013,1938,0
06/11/2013,1418,0
07/11/2013,1428,0
08/11/2013,1437,0
09/11/2013,1448,0
10/11/2013,1457,0
11/11/2013,1465,0
12/11/2013,1470,0
13/11/2013,1476,0
14/11/2013,1485,0
15/11/2013,1491,0
16/11/2013,1497,2
17/11/2013,1520,16.4
18/11/2013,1570,19
19/11/2013,1599,0
20/11/2013,1627,0
21/11/2013,1647,0
22/11/2013,1666,0
23/11/2013,1687,0
24/11/2013,1708,3
25/11/2013,1729,0
26/11/2013,1749,1
27/11/2013,1769,0
28/11/2013,1789,0
29/11/2013,1810,0
30/11/2013,1828,0
01/12/2013,1850,4
02/12/2013,1878,18
03/12/2013,1899,0
04/12/2013,1918,0
05/12/2013,1938,0
06/12/2013,1957,0
07/12/2013,1977,0
08/12/2013,1992,8
09/12/2013,2006,0
10/12/2013,2021,0
11/12/2013,2039,0
12/12/2013,2051,2.6
13/12/2013,2061,3
14/12/2013,2075,0
15/12/2013,2089,0
16/12/2013,2101,0
17/12/2013,2113,0
18/12/2013,2124,0
19/12/2013,2131,0
20/12/2013,2138,0
21/12/2013,2146,0
22/12/2013,2150,0
23/12/2013,2155,0
24/12/2013,2159,0
25/12/2013,2162,0
26/12/2013,2164,0
27/12/2013,2166,0
28/12/2013,2167,0
29/12/2013,2167,0
30/12/2013,2167,0
31/12/2013,2167,0
01/01/2014,2166,0
02/01/2014,2160,0
03/01/2014,2153,0
04/01/2014,2148,0
05/01/2014,1627,0
06/01/2014,2134,0
07/01/2014,2125,0
08/01/2014,2118,0
09/01/2014,2110,0
10/01/2014,2104,0
11/01/2014,2104,0
12/01/2014,2104,0
13/01/2014,2101,0
14/01/2014,2097,0
15/01/2014,2090,0
16/01/2014,2085,0
17/01/2014,2078,0
18/01/2014,2071,0
19/01/2014,2063,0
20/01/2014,2058,0
21/01/2014,2051,0
22/01/2014,2045,0
23/01/2014,2037,0
24/01/2014,2030,0
25/01/2014,2023,0
26/01/2014,2018,0
27/01/2014,2013,0
28/01/2014,2009,0
29/01/2014,2004,0
30/01/2014,2001,0
31/01/2014,1997,0
01/02/2014,1994,0
02/02/2014,1991,0
03/02/2014,1989,0
04/02/2014,1987,0
05/02/2014,1987,0
06/02/2014,1501,0
07/02/2014,1987,0
08/02/2014,1987,0
09/02/2014,1990,0
10/02/2014,1996,0
11/02/2014,2003,0
12/02/2014,2013,0
13/02/2014,2020,0
14/02/2014,2037,0
15/02/2014,2054,0
16/02/2014,2071,0
17/02/2014,2089,0
18/02/2014,2108,3.6
19/02/2014,2120,0
20/02/2014,2132,0.4
21/02/2014,2141,0
22/02/2014,2152,0
23/02/2014,2164,0
24/02/2014,2176,0
25/02/2014,2184,0
26/02/2014,2198,0
27/02/2014,2212,0
28/02/2014,2225,0
01/03/2014,2237,0
02/03/2014,2252,0
03/03/2014,2266,0
04/03/2014,2276,0
05/03/2014,2287,0
06/03/2014,2290,0
07/03/2014,2288,0
08/03/2014,2285,0
09/03/2014,2287,0
10/03/2014,2287,0
11/03/2014,2289,0
12/03/2014,2287,0
13/03/2014,2285,0
14/03/2014,2283,0
15/03/2014,2281,0
16/03/2014,2278,0
17/03/2014,2276,0
18/03/2014,2274,0
19/03/2014,2272,0
20/03/2014,2268,0
21/03/2014,2265,0
22/03/2014,2261,0
23/03/2014,2261,0
24/03/2014,2253,0
25/03/2014,2248,0
26/03/2014,2239,0
27/03/2014,2230,0
28/03/2014,2219,0
29/03/2014,2209,0
30/03/2014,2198,0
31/03/2014,2189,0
01/04/2014,2178,0
02/04/2014,2167,0
03/04/2014,2153,0
04/04/2014,2139,0
05/04/2014,2124,0
06/04/2014,2110,0
07/04/2014,2094,0
08/04/2014,2080,0
09/04/2014,2066,0
10/04/2014,2052,0
11/04/2014,2035,0
12/04/2014,2018,0
13/04/2014,2001,0
14/04/2014,1989,0
15/04/2014,1977,0
16/04/2014,1965,0
17/04/2014,1952,0
18/04/2014,1940,0
19/04/2014,1926,0
20/04/2014,1911,0
21/04/2014,1896,0
22/04/2014,1881,0
23/04/2014,1866,0
24/04/2014,1851,0
25/04/2014,1835,0
26/04/2014,1820,0
27/04/2014,1805,0
28/04/2014,1792,0
29/04/2014,1777,0
30/04/2014,1761,0
01/05/2014,1746,0
02/05/2014,1730,0
03/05/2014,1715,0
04/05/2014,1700,0
05/05/2014,1685,1
06/05/2014,1671,10
07/05/2014,1653,0
08/05/2014,1639,4.6
09/05/2014,1624,0
10/05/2014,1609,0
11/05/2014,1600,0
12/05/2014,1594,0
13/05/2014,1590,0
14/05/2014,1587,0
15/05/2014,1584,0
16/05/2014,1575,0
17/05/2014,1572,0
18/05/2014,1569,0
19/05/2014,1566,0
20/05/2014,1558,0
21/05/2014,1549,0
22/05/2014,1544,0
23/05/2014,1540,0
24/05/2014,1538,0
25/05/2014,1535,0
26/05/2014,1533,0
27/05/2014,1529,0
28/05/2014,1526,0
29/05/2014,1521,0
30/05/2014,1517,0
31/05/2014,1512,0
01/06/2014,1507,0
02/06/2014,1501,0
03/06/2014,1495,0
04/06/2014,1489,0
05/06/2014,1482,0
06/06/2014,1476,0
07/06/2014,1471,0
08/06/2014,1464,0
09/06/2014,1459,39
10/06/2014,1462,7
11/06/2014,1462,0
12/06/2014,1457,0
13/06/2014,1452,0
14/06/2014,1447,0
15/06/2014,1442,0
16/06/2014,1436,0
17/06/2014,1430,0
18/06/2014,1421,0
19/06/2014,1412,0
20/06/2014,1403,0
21/06/2014,1395,0.6
22/06/2014,1384,0
23/06/2014,1372,0
24/06/2014,1359,0
25/06/2014,1347,0
26/06/2014,1334,0
27/06/2014,1322,0
28/06/2014,1308,0
29/06/2014,1294,15
30/06/2014,1284,12
01/07/2014,1281,21
02/07/2014,1269,0
03/07/2014,1259,0
04/07/2014,1248,0
05/07/2014,1237,0
06/07/2014,1226,26
07/07/2014,1214,0
08/07/2014,1202,2
09/07/2014,1190,0
10/07/2014,1178,15
11/07/2014,1170,2.6
12/07/2014,1159,1
13/07/2014,1150,0
14/07/2014,1139,0
15/07/2014,1129,0
16/07/2014,1118,0
17/07/2014,1108,0
18/07/2014,1096,0
19/07/2014,1086,0
20/07/2014,1074,0
21/07/2014,1062,0
22/07/2014,1050,0.2
23/07/2014,1038,1.8
24/07/2014,1027,0
25/07/2014,1015,5.8
26/07/2014,1002,0
27/07/2014,988,0
28/07/2014,975,0
29/07/2014,963,0
30/07/2014,951,5
31/07/2014,939,0
01/08/2014,927,0
02/08/2014,915,16
03/08/2014,903,0
04/08/2014,891,0
05/08/2014,878,0
06/08/2014,866,7.2
07/08/2014,854,13
08/08/2014,842,0
09/08/2014,830,25
10/08/2014,819,0
11/08/2014,807,0
12/08/2014,799,25
13/08/2014,787,1
14/08/2014,776,0
15/08/2014,764,0
16/08/2014,753,1.2
17/08/2014,743,0
18/08/2014,746,0
19/08/2014,748,0
20/08/2014,752,0
21/08/2014,759,0
22/08/2014,777,0
23/08/2014,790,0
24/08/2014,802,0
25/08/2014,814,20
26/08/2014,826,0
27/08/2014,838,3
28/08/2014,848,0
29/08/2014,860,0
30/08/2014,873,0
31/08/2014,887,0
01/09/2014,901,0
02/09/2014,916,0
03/09/2014,933,0
04/09/2014,955,19
05/09/2014,979,0
06/09/2014,1018,20
07/09/2014,1038,1.4
08/09/2014,1057,4
09/09/2014,1071,0
10/09/2014,1085,0
11/09/2014,1098,0
12/09/2014,1118,0
13/09/2014,1142,5
14/09/2014,1154,0
15/09/2014,1171,5.4
16/09/2014,1189,13.6
17/09/2014,1202,1.6
18/09/2014,1216,5.2
19/09/2014,1204,0
20/09/2014,1190,0
21/09/2014,1177,0
22/09/2014,1164,6.2
23/09/2014,1151,0
24/09/2014,1137,0
25/09/2014,1124,0
26/09/2014,1111,0
27/09/2014,1099,0
28/09/2014,1085,0
29/09/2014,1072,0
30/09/2014,1057,0
01/10/2014,1044,0
02/10/2014,1030,0
03/10/2014,1017,0
04/10/2014,1002,0
05/10/2014,988,0
06/10/2014,974,0
07/10/2014,962,0
08/10/2014,949,0
09/10/2014,937,0
10/10/2014,924,0
11/10/2014,912,0
12/10/2014,899,0
13/10/2014,887,0
14/10/2014,874,0
15/10/2014,862,0
16/10/2014,849,1
17/10/2014,837,3.2
18/10/2014,829,54
19/10/2014,850,48
20/10/2014,891,91
21/10/2014,894,9
22/10/2014,885,1.4
23/10/2014,880,11.8
24/10/2014,880,56.4
25/10/2014,922,11.2
26/10/2014,944,0
27/10/2014,955,0
28/10/2014,955,5
29/10/2014,960,0
30/10/2014,963,0
31/10/2014,966,0
01/11/2014,974,31
02/11/2014,991,25
03/11/2014,1001,13
04/11/2014,1006,0
05/11/2014,1009,0
06/11/2014,1013,0
07/11/2014,1015,0
08/11/2014,1018,0
09/11/2014,1021,0
10/11/2014,1026,0
11/11/2014,1029,0
12/11/2014,1033,6.4
13/11/2014,1116,90
14/11/2014,1181,40.2
15/11/2014,1208,0
16/11/2014,1224,0
17/11/2014,1232,0
18/11/2014,1241,0
19/11/2014,1252,0
20/11/2014,1260,0
21/11/2014,1267,0
22/11/2014,1277,0
23/11/2014,1282,0
24/11/2014,1292,0
25/11/2014,1299,0
26/11/2014,1308,0
27/11/2014,1315,0
28/11/2014,1324,0
29/11/2014,1329,0
30/11/2014,1335,0
01/12/2014,1339,0
02/12/2014,1345,0
03/12/2014,1351,0
04/12/2014,1355,0
05/12/2014,1357,0
06/12/2014,1361,0
07/12/2014,1362,0
08/12/2014,1362,0
09/12/2014,1359,0
10/12/2014,1359,11.4
11/12/2014,1359,37
12/12/2014,1359,5
13/12/2014,1361,10
14/12/2014,1362,3.2
15/12/2014,1367,0
16/12/2014,1378,4.8
17/12/2014,1384,0
18/12/2014,1393,3
19/12/2014,1400,0
20/12/2014,1409,0
21/12/2014,1416,0
22/12/2014,1424,2
23/12/2014,1431,0
24/12/2014,1439,0
25/12/2014,1446,0
26/12/2014,1454,0
27/12/2014,1462,0
28/12/2014,1471,0
29/12/2014,1483,6
30/12/2014,1550,81
31/12/2014,1570,2
01/01/2015,1580,0
02/01/2015,1588,0
03/01/2015,1606,4.2
04/01/2015,1616,0
05/01/2015,1627,0
06/01/2015,1636,0
07/01/2015,1647,0
08/01/2015,1656,0
09/01/2015,1668,0
10/01/2015,1677,0
11/01/2015,1688,0
12/01/2015,1698,0
13/01/2015,1709,0
14/01/2015,1717,0
15/01/2015,1725,0
16/01/2015,1732,0
17/01/2015,2736,0
18/01/2015,1737,0
19/01/2015,1740,0
20/01/2015,1741,0
21/01/2015,1743,0
22/01/2015,1743,0
23/01/2015,1743,0
24/01/2015,1743,0
25/01/2015,1743,0
26/01/2015,1743,0
27/01/2015,1741,0
28/01/2015,1738,0
29/01/2015,1738,0
30/01/2015,1738,0
31/01/2015,1741,0
01/02/2015,1743,0
02/02/2015,1746,0
03/02/2015,1748,0
04/02/2015,1751,0
05/02/2015,1753,0
06/02/2015,1756,0
07/02/2015,1758,0
08/02/2015,1761,0
09/02/2015,1763,0
10/02/2015,1766,0
11/02/2015,1769,0
12/02/2015,1772,0
13/02/2015,1779,0
14/02/2015,1786,0
15/02/2015,1792,0
16/02/2015,1797,0
17/02/2015,1800,0
18/02/2015,1803,0
19/02/2015,1805,0
20/02/2015,1810,0
21/02/2015,1813,0
22/02/2015,1818,0
23/02/2015,1821,0
24/02/2015,1824,0
25/02/2015,1826,0
26/02/2015,1830,0
27/02/2015,1831,0
28/02/2015,1833,0
01/03/2015,1833,0
02/03/2015,1833,0
03/03/2015,1831,0
04/03/2015,1831,0
05/03/2015,1830,0
06/03/2015,1828,0
07/03/2015,1824,0
08/03/2015,1820,0
09/03/2015,1812,0
10/03/2015,1807,0
11/03/2015,1794,0
12/03/2015,1782,0
13/03/2015,1768,0
14/03/2015,1756,0
15/03/2015,1740,0
16/03/2015,1727,0
17/03/2015,1711,0
18/03/2015,1697,0
19/03/2015,1682,0
20/03/2015,1669,0
21/03/2015,1653,0
22/03/2015,1641,0
23/03/2015,1627,0
24/03/2015,1613,0
25/03/2015,1597,0
26/03/2015,1582,0
27/03/2015,1567,0
28/03/2015,1555,0
29/03/2015,1542,0
30/03/2015,1529,0
31/03/2015,1514,0
01/04/2015,1501,0
02/04/2015,1489,0
03/04/2015,1479,0
04/04/2015,1466,0
05/04/2015,1454,0
06/04/2015,1440,0
07/04/2015,1428,0
08/04/2015,1415,0
09/04/2015,1403,0
10/04/2015,1390,0
11/04/2015,1378,0
12/04/2015,1365,0
13/04/2015,1354,0
14/04/2015,1341,1
15/04/2015,1331,2
16/04/2015,1319,0
17/04/2015,1308,0
18/04/2015,1295,0
19/04/2015,1284,0
20/04/2015,1284,0
21/04/2015,1291,0
22/04/2015,1300,0
23/04/2015,1311,0
24/04/2015,1319,0
25/04/2015,1329,29
26/04/2015,1337,0
27/04/2015,1345,3
28/04/2015,1351,0
29/04/2015,1359,0
30/04/2015,1362,0
01/05/2015,1359,0
02/05/2015,1347,0
03/05/2015,1337,4
04/05/2015,1326,0
05/05/2015,1317,0
06/05/2015,1305,0
07/05/2015,1294,0
08/05/2015,1282,0
09/05/2015,1269,0
10/05/2015,1255,0
11/05/2015,1242,0
12/05/2015,1228,0
13/05/2015,1216,3.6
14/05/2015,1204,3
15/05/2015,1194,3
16/05/2015,1183,0
17/05/2015,1174,4
18/05/2015,1164,0
19/05/2015,1155,0
20/05/2015,1144,0
21/05/2015,1134,0
22/05/2015,1122,0
23/05/2015,1113,0
24/05/2015,1102,0
25/05/2015,1092,0
26/05/2015,1079,0
27/05/2015,1068,0
28/05/2015,1055,0
29/05/2015,1044,0
30/05/2015,1031,0
31/05/2015,1020,0
01/06/2015,1007,0
02/06/2015,996,0
03/06/2015,983,0
04/06/2015,972,0
05/06/2015,959,0
06/06/2015,948,0
07/06/2015,935,8.4
08/06/2015,924,0
09/06/2015,912,0
10/06/2015,902,8.2
11/06/2015,890,0
12/06/2015,880,0
13/06/2015,868,0
14/06/2015,858,0
15/06/2015,847,12
16/06/2015,838,0
17/06/2015,827,6.6
18/06/2015,818,0
19/06/2015,807,2
20/06/2015,798,0
21/06/2015,787,4.2
22/06/2015,778,2.2
23/06/2015,767,0
24/06/2015,758,0
25/06/2015,747,0
26/06/2015,738,0
27/06/2015,727,0
28/06/2015,718,3
29/06/2015,708,0
30/06/2015,700,0
01/07/2015,690,5
02/07/2015,682,1
03/07/2015,672,0
04/07/2015,664,0
05/07/2015,654,0
06/07/2015,646,0
07/07/2015,636,0
08/07/2015,629,0
09/07/2015,620,0
10/07/2015,613,0
11/07/2015,604,7
12/07/2015,597,0
13/07/2015,588,0
14/07/2015,581,0
15/07/2015,572,0
16/07/2015,565,4
17/07/2015,555,0
18/07/2015,547,0
19/07/2015,537,7
20/07/2015,529,1
21/07/2015,519,0.6
22/07/2015,511,1
23/07/2015,501,41
24/07/2015,493,4.2
25/07/2015,485,35
26/07/2015,477,5
27/07/2015,468,17
28/07/2015,462,27
29/07/2015,454,22
30/07/2015,446,0
31/07/2015,436,0
01/08/2015,428,1
02/08/2015,419,1
03/08/2015,412,10.2
04/08/2015,403,1.6
05/08/2015,398,59
06/08/2015,389,0
07/08/2015,382,0
08/08/2015,373,0
09/08/2015,365,0
10/08/2015,356,0
11/08/2015,349,0
12/08/2015,341,0
13/08/2015,335,0
14/08/2015,327,0
15/08/2015,321,0
16/08/2015,314,0
17/08/2015,309,0
18/08/2015,302,0
19/08/2015,297,0
20/08/2015,290,0
21/08/2015,287,29.6
22/08/2015,283,36
23/08/2015,281,24
24/08/2015,277,16.8
25/08/2015,274,0
26/08/2015,269,0
27/08/2015,266,1
28/08/2015,260,0
29/08/2015,256,0
30/08/2015,249,1.6
31/08/2015,247,20
01/09/2015,242,0
02/09/2015,238,0
03/09/2015,232,1.6
04/09/2015,228,0
05/09/2015,221,0
06/09/2015,216,6.2
07/09/2015,209,1
08/09/2015,204,0
09/09/2015,197,0
10/09/2015,192,0
11/09/2015,186,1
12/09/2015,181,0
13/09/2015,175,0
14/09/2015,170,0
15/09/2015,164,0
16/09/2015,159,5.4
17/09/2015,153,0
18/09/2015,148,0
19/09/2015,143,13
20/09/2015,138,0
21/09/2015,133,9.2
22/09/2015,128,0
23/09/2015,122,0
24/09/2015,117,0
25/09/2015,111,0
26/09/2015,111,22
27/09/2015,106,0
28/09/2015,101,0
29/09/2015,95,0
30/09/2015,90,0
01/10/2015,84,0
02/10/2015,79,0
03/10/2015,79,30
04/10/2015,77,2.6
05/10/2015,71,0
06/10/2015,66,0
07/10/2015,61,1.8
08/10/2015,61,15
09/10/2015,62,15.2
10/10/2015,67,20.8
11/10/2015,67,15
12/10/2015,64,0
13/10/2015,59,0
14/10/2015,56,0
15/10/2015,51,0
16/10/2015,48,0
17/10/2015,43,0
18/10/2015,40,0
19/10/2015,34,0
20/10/2015,30,0
21/10/2015,25,0
22/10/2015,21,0
23/10/2015,17,0
24/10/2015,14,0
25/10/2015,10,0
26/10/2015,7,0
27/10/2015,7,12
28/10/2015,6,4
29/10/2015,16,25
30/10/2015,20,12
31/10/2015,22,8
01/11/2015,25,8
02/11/2015,35,24
03/11/2015,32,2
04/11/2015,40,24
05/11/2015,46,2
06/11/2015,46,1.6
07/11/2015,45,0
08/11/2015,51,20
09/11/2015,84,189
10/11/2015,408,95
11/11/2015,471,6
12/11/2015,533,23
13/11/2015,737,210
14/11/2015,1090,8.6
15/11/2015,1150,0
16/11/2015,1657,282
17/11/2015,2011,17
18/11/2015,2129,0
19/11/2015,2228,0
20/11/2015,2415,14
21/11/2015,2605,38
22/11/2015,2790,38
23/11/2015,2833,45
24/11/2015,2872,17
25/11/2015,2853,0
26/11/2015,2825,0
27/11/2015,2775,0
28/11/2015,2763,0
29/11/2015,2790,4
30/11/2015,2792,44
01/12/2015,2790,27
02/12/2015,3166,320
03/12/2015,2996,23.4
04/12/2015,2730,13
05/12/2015,2745,2
06/12/2015,2786,11.2
07/12/2015,2880,55
08/12/2015,2823,0
09/12/2015,2827,5
10/12/2015,2833,3
11/12/2015,2868,0
12/12/2015,2910,0
13/12/2015,2932,0
14/12/2015,2932,0
15/12/2015,2934,0
16/12/2015,2934,0
17/12/2015,2934,0
18/12/2015,2932,0
19/12/2015,2928,0
20/12/2015,2920,0
21/12/2015,2914,0
22/12/2015,2932,0
23/12/2015,2930,0
24/12/2015,2922,0
25/12/2015,2914,0
26/12/2015,2908,0
27/12/2015,2904,1
28/12/2015,2896,0
29/12/2015,2888,0
30/12/2015,2880,0
31/12/2015,2872,0
01/01/2016,2864,0
02/01/2016,2856,0
03/01/2016,2849,0
04/01/2016,2841,0
05/01/2016,2833,0
06/01/2016,2825,0
07/01/2016,2817,0
08/01/2016,2808,0
09/01/2016,2800,0
10/01/2016,2792,0
11/01/2016,2784,0
12/01/2016,2776,0
13/01/2016,2768,0
14/01/2016,2760,0
15/01/2016,2744,0
16/01/2016,2744,0
17/01/2016,2736,0
18/01/2016,2728,0
19/01/2016,2720,0
20/01/2016,2713,0
21/01/2016,2705,0
22/01/2016,2709,0
23/01/2016,2718,0
24/01/2016,2728,0
25/01/2016,2741,0
26/01/2016,2755,0
27/01/2016,2767,0
28/01/2016,2778,0
29/01/2016,2790,0
30/01/2016,2803,0
31/01/2016,2813,0
01/02/2016,2827,0
02/02/2016,2839,0
03/02/2016,2847,0
04/02/2016,2854,0
05/02/2016,2866,0
06/02/2016,2880,0
07/02/2016,2894,0
08/02/2016,2908,0
09/02/2016,2922,0
10/02/2016,2928,0
11/02/2016,2934,0
12/02/2016,2922,0
13/02/2016,2910,0
14/02/2016,2910,0
15/02/2016,2886,0
16/02/2016,2874,0
17/02/2016,2862,0
18/02/2016,2851,0
19/02/2016,2839,0
20/02/2016,2827,0
21/02/2016,2815,0
22/02/2016,2803,0
23/02/2016,2792,0
24/02/2016,2780,0
25/02/2016,2769,0
26/02/2016,2757,0
27/02/2016,2745,0
28/02/2016,2734,0
29/02/2016,2722,0
01/03/2016,2711,0
02/03/2016,2699,0
03/03/2016,2688,0
04/03/2016,2676,0
05/03/2016,2665,0
06/03/2016,2653,0
07/03/2016,2642,0
08/03/2016,2630,0
09/03/2016,2618,0
10/03/2016,2605,0
11/03/2016,2593,0
12/03/2016,2581,0
13/03/2016,2569,0
14/03/2016,2557,0
15/03/2016,2544,0
16/03/2016,2532,0
17/03/2016,2520,0
18/03/2016,2509,0
19/03/2016,2497,0
20/03/2016,2485,0
21/03/2016,2473,0
22/03/2016,2461,0
23/03/2016,2449,0
24/03/2016,2438,0
25/03/2016,2438,0
26/03/2016,2415,0
27/03/2016,2403,0
28/03/2016,2392,0
29/03/2016,2380,0
30/03/2016,2369,0
31/03/2016,2357,0
01/04/2016,2346,0
02/04/2016,2331,0
03/04/2016,2316,0
04/04/2016,2302,0
05/04/2016,2287,0
06/04/2016,2272,0
07/04/2016,2255,0
08/04/2016,2239,0
09/04/2016,2223,0
10/04/2016,2207,0
11/04/2016,2191,0
12/04/2016,2175,0
13/04/2016,2159,0
14/04/2016,2159,0
15/04/2016,2127,0
16/04/2016,2111,0
17/04/2016,2111,0
18/04/2016,2078,0
19/04/2016,2078,0
20/04/2016,2045,0
21/04/2016,2028,0
22/04/2016,2011,0
23/04/2016,2011,0
24/04/2016,1977,0
25/04/2016,1960,0
26/04/2016,1943,0
27/04/2016,1928,0
28/04/2016,1911,0
29/04/2016,1901,0
30/04/2016,1891,0
01/05/2016,1881,0
02/05/2016,1871,0
03/05/2016,1861,0
04/05/2016,1850,0
05/05/2016,1836,0
06/05/2016,1821,0
07/05/2016,1807,0
08/05/2016,1792,0
09/05/2016,1779,0
10/05/2016,1766,0
11/05/2016,1753,0
12/05/2016,1740,0
13/05/2016,1727,0
14/05/2016,1713,0
15/05/2016,1713,0
16/05/2016,1684,0
17/05/2016,1671,30
18/05/2016,1724,88
19/05/2016,1782,72
20/05/2016,1775,0
21/05/2016,1761,0
22/05/2016,1747,0
23/05/2016,1732,0
24/05/2016,1719,0
25/05/2016,1705,0
26/05/2016,1692,0
27/05/2016,1679,0
28/05/2016,1665,0
29/05/2016,1652,0
30/05/2016,1638,0
31/05/2016,1624,0
01/06/2016,1611,0
02/06/2016,1597,0
03/06/2016,1584,0
04/06/2016,1570,0
05/06/2016,1557,0
06/06/2016,1543,0
07/06/2016,1529,10
08/06/2016,1517,21.6
09/06/2016,1503,0
10/06/2016,1489,0
11/06/2016,1476,0
12/06/2016,1462,0
13/06/2016,1448,0
14/06/2016,1434,0
15/06/2016,1421,0
16/06/2016,1408,0
17/06/2016,1394,0
18/06/2016,1380,0
19/06/2016,1367,0
20/06/2016,1354,7.4
21/06/2016,1339,0
22/06/2016,1325,6
23/06/2016,1312,25
24/06/2016,1298,0
25/06/2016,1282,0
26/06/2016,1269,0
27/06/2016,1256,20
28/06/2016,1242,0
29/06/2016,1230,23
30/06/2016,1216,1.6
01/07/2016,1202,0
02/07/2016,1189,0
03/07/2016,1175,5.2
04/07/2016,1161,0
05/07/2016,1147,0
06/07/2016,1133,0
07/07/2016,1118,4
08/07/2016,1104,0
09/07/2016,1090,0
10/07/2016,1090,0
11/07/2016,1096,0
12/07/2016,1103,0
13/07/2016,1109,0
14/07/2016,1115,0
15/07/2016,1117,0
16/07/2016,1120,0
17/07/2016,1124,0
18/07/2016,1128,0
19/07/2016,1133,1
20/07/2016,1137,0
21/07/2016,1141,0
22/07/2016,1144,0
23/07/2016,1148,0
24/07/2016,1152,0
25/07/2016,1156,0
26/07/2016,1160,0
27/07/2016,1147,0
28/07/2016,1134,0
29/07/2016,1121,15
30/07/2016,1108,0
31/07/2016,1095,0
01/08/2016,1082,0
02/08/2016,1069,0
03/08/2016,1056,0
04/08/2016,1042,0
05/08/2016,1029,0
06/08/2016,1015,0
07/08/2016,1002,0
08/08/2016,989,4
09/08/2016,975,1
10/08/2016,962,3.8
11/08/2016,949,3.2
12/08/2016,936,0
13/08/2016,923,0
14/08/2016,910,0
15/08/2016,897,0
16/08/2016,884,0
17/08/2016,870,0
18/08/2016,857,0
19/08/2016,843,0
20/08/2016,830,0
21/08/2016,817,0
22/08/2016,804,0
23/08/2016,791,0
24/08/2016,778,1.6
25/08/2016,765,0
26/08/2016,752,0
27/08/2016,739,0
28/08/2016,726,0
29/08/2016,713,0
30/08/2016,700,0
31/08/2016,687,2.4
01/09/2016,674,0
02/09/2016,664,75
03/09/2016,651,0
04/09/2016,638,6
05/09/2016,625,0
06/09/2016,613,0
07/09/2016,601,0
08/09/2016,589,0
09/09/2016,578,0
10/09/2016,568,7
11/09/2016,558,4.4
12/09/2016,547,0
13/09/2016,536,0
14/09/2016,525,0
15/09/2016,525,0
16/09/2016,560,107
17/09/2016,600,26.4
18/09/2016,611,0
19/09/2016,618,0
20/09/2016,624,0
21/09/2016,630,4
22/09/2016,634,0
23/09/2016,638,0
24/09/2016,641,0
25/09/2016,643,0
26/09/2016,645,0
27/09/2016,647,0
28/09/2016,649,0
29/09/2016,653,25
30/09/2016,655,1
01/10/2016,658,3
02/10/2016,660,0
03/10/2016,662,0
04/10/2016,662,0
05/10/2016,660,0
06/10/2016,655,0
07/10/2016,641,0
08/10/2016,641,0
09/10/2016,633,4
10/10/2016,625,0
11/10/2016,617,0
12/10/2016,607,0
13/10/2016,597,0
14/10/2016,587,0
15/10/2016,576,0
16/10/2016,566,0
17/10/2016,556,0
18/10/2016,546,0
19/10/2016,536,0
20/10/2016,526,0
21/10/2016,516,0
22/10/2016,505,0
23/10/2016,494,0
24/10/2016,484,0
25/10/2016,474,0
26/10/2016,465,0
27/10/2016,456,0
28/10/2016,447,0
29/10/2016,438,0
30/10/2016,429,2
31/10/2016,420,3
01/11/2016,413,3
02/11/2016,412,8
03/11/2016,415,27.4
04/11/2016,430,1
05/11/2016,440,0
06/11/2016,444,0
07/11/2016,446,0
